steps,losses
0,0
1000,0.002370351
2000,0.000658952
3000,0.00070178
4000,0.001843728
5000,0.032346681
6000,0.001458648
7000,0.000725848
8000,0.010654145
9000,0.000791023
10000,0.018631481
11000,0.001622463
12000,0.001413636
13000,0.003202089
14000,0.004265423
15000,0.015057439
16000,0.00423842
17000,0.002306103
18000,0.007172449
19000,0.001709609
20000,0.048401318
21000,0.004497282
22000,0.003495878
23000,0.0013943
24000,0.002044835
25000,0.034102343
26000,0.009375178
27000,0.004564377
28000,0.003086704
29000,0.004581875
30000,0.030288845
31000,0.008696533
32000,0.004113552
33000,0.004760234
34000,0.00304497
35000,0.021931756
36000,0.007175304
37000,0.006697609
38000,0.009340311
39000,0.012881055
40000,0.037710115
41000,0.006034687
42000,0.007563083
43000,0.006474951
44000,0.020334968
45000,0.038911473
46000,0.00767279
47000,0.004989815
48000,0.006970114
49000,0.006937905
50000,0.028122867
51000,0.008462207
52000,0.041753247
53000,0.008252991
54000,0.003859009
55000,0.048934989
56000,0.006542989
57000,0.019451385
58000,0.005314964
59000,0.066762902
60000,0.068073049
61000,0.017284382
62000,0.013386854
63000,0.011621866
64000,0.015381128
65000,0.150356948
66000,0.021729223
67000,0.01089038
68000,0.008655925
69000,0.022677317
70000,0.044358838
71000,0.02404524
72000,0.043709461
73000,0.005328113
74000,0.005941472
75000,0.046395045
76000,0.012637328
77000,0.064630836
78000,0.009966554
79000,0.008731653
80000,0.046914726
81000,0.042393334
82000,0.016891047
83000,0.065927297
84000,0.01751654
85000,0.039498236
86000,0.017976779
87000,0.017891971
88000,0.052577376
89000,0.012201083
90000,0.034679431
91000,0.038547926
92000,0.024087921
93000,0.020286173
94000,0.027083561
95000,0.040514827
96000,0.015861262
97000,0.018163837
98000,0.023380522
99000,0.013115901
100000,0.05342336
101000,0.027820745
102000,0.014823193
103000,0.012351205
104000,0.010438074
105000,0.06315995
106000,0.159884974
107000,0.044172071
108000,0.019020941
109000,0.109635018
110000,0.04081285
111000,0.023228958
112000,0.045844741
113000,0.021279171
114000,0.018345043
115000,0.062859997
116000,0.019447243
117000,0.079601802
118000,0.038887784
119000,0.037318051
120000,0.064051628
121000,0.034514241
122000,0.033892713
123000,0.018696103
124000,0.032681551
125000,0.0825423
126000,0.026812192
127000,0.022805927
128000,0.021126926
129000,0.034103386
130000,0.04548908
131000,0.061572153
132000,0.028630042
133000,0.029391736
134000,0.046505783
135000,0.084672347
136000,0.228579506
137000,0.023170931
138000,0.330469221
139000,0.019872295
140000,0.067748353
141000,0.128578424
142000,0.190327972
143000,0.026382318
144000,0.015105335
145000,0.072663218
146000,0.041586101
147000,0.145500585
148000,0.055448532
149000,0.053486537
150000,0.196501315
151000,0.031982273
152000,0.041901365
153000,0.088410772
154000,0.016855702
155000,0.052038461
156000,0.038098596
157000,0.043270435
158000,0.197924808
159000,0.026215062
160000,0.088028423
161000,0.038147584
162000,0.026276935
163000,0.036908168
164000,0.079336368
165000,0.055120699
166000,0.028475126
167000,0.135192454
168000,0.200536117
169000,0.043472759
170000,0.066088483
171000,0.096506879
172000,0.037418298
173000,0.06705641
174000,0.056246996
175000,0.089070037
176000,0.093100503
177000,0.046198372
178000,0.030678915
179000,0.018357316
180000,0.03556319
181000,0.147718206
182000,0.053970877
183000,0.03600394
184000,0.025696149
185000,0.080714047
186000,0.050877087
187000,0.040637121
188000,0.043458983
189000,0.027416654
190000,0.099194206
191000,0.051759087
192000,0.048968948
193000,0.050796416
194000,0.050585523
195000,0.12312445
196000,0.04930225
197000,0.051503532
198000,0.029251762
199000,0.039916731
200000,0.05522266
201000,0.04186932
202000,0.122024685
203000,0.065701701
204000,0.094972827
205000,0.076905362
206000,0.117766529
207000,0.067189083
208000,0.046046667
209000,0.090522021
210000,0.086050466
211000,0.438574493
212000,0.05653888
213000,0.046478566
214000,0.040068861
215000,0.074649498
216000,0.046680141
217000,0.075057752
218000,0.035886168
219000,0.044304952
220000,0.293748409
221000,0.05345929
222000,0.087876454
223000,0.045614056
224000,0.034727581
225000,0.267695785
226000,0.050171942
227000,0.057652626
228000,0.053846862
229000,0.05546198
230000,0.091017134
231000,0.042172901
232000,0.043932289
233000,0.052609473
234000,0.041160427
235000,0.064312711
236000,0.177704081
237000,0.074157342
238000,0.038324442
239000,0.047400389
240000,0.080901444
241000,0.050077811
242000,0.049076311
243000,0.038605575
244000,0.049348291
245000,0.069322631
246000,0.046203647
247000,0.035299439
248000,0.058354076
249000,0.039794661
250000,0.088867471
251000,0.046493497
252000,0.04686708
253000,0.05069866
254000,0.046830207
255000,0.079831511
256000,0.087144792
257000,0.190131456
258000,0.11933393
259000,0.055138625
260000,0.105437249
261000,0.071265355
262000,0.091318145
263000,0.040114973
264000,0.063222148
265000,0.0573956
266000,0.116328575
267000,0.076053977
268000,0.05954089
269000,0.057874613
270000,0.117184103
271000,0.051309541
272000,0.053928137
273000,0.05650264
274000,0.190955922
275000,0.078844592
276000,0.075364098
277000,0.218134731
278000,0.102765322
279000,0.041791148
280000,0.09394668
281000,0.107893981
282000,0.189783812
283000,0.094825834
284000,0.357972026
285000,0.074104741
286000,0.132873327
287000,0.047298349
288000,0.057069022
289000,0.079492748
290000,0.087857649
291000,0.061921522
292000,0.110618569
293000,0.067314252
294000,0.055328652
295000,0.046729162
296000,0.094247863
297000,0.076267362
298000,0.159333453
299000,0.045426235
300000,0.059498347
301000,0.07598865
302000,0.093955979
303000,0.078361042
304000,0.04739904
305000,0.09621112
306000,0.066153437
307000,0.064298585
308000,0.09332294
309000,0.052247979
310000,0.101504818
311000,0.078060299
312000,0.049451694
313000,0.072557613
314000,0.055895794
315000,0.152184814
316000,0.057693861
317000,0.110614866
318000,0.100990966
319000,0.080489226
320000,0.114865974
321000,0.133344322
322000,0.05523796
323000,0.079703629
324000,0.087440111
325000,0.09413752
326000,0.143640339
327000,0.053944193
328000,0.066492766
329000,0.059304576
330000,0.200081736
331000,0.085364476
332000,0.077298842
333000,1.055471182
334000,0.059864752
335000,0.092139818
336000,0.101234108
337000,0.070934184
338000,0.096785396
339000,0.031968635
340000,0.116135538
341000,0.083224699
342000,0.098928683
343000,0.109783761
344000,0.107149579
345000,0.103272319
346000,0.059224159
347000,0.089935496
348000,0.063691393
349000,0.144919246
350000,0.120682873
351000,0.394613147
352000,0.282728374
353000,0.078907624
354000,0.089487858
355000,0.334871888
356000,0.179475605
357000,0.160463408
358000,0.069701552
359000,0.080254354
360000,0.101833284
361000,0.278890729
362000,0.118025288
363000,0.092021115
364000,0.17999272
365000,0.107236564
366000,0.118068926
367000,0.092368357
368000,0.15633139
369000,0.190065697
370000,0.167173877
371000,0.203420162
372000,0.165332109
373000,0.151933149
374000,0.142940402
375000,0.127280116
376000,0.123381451
377000,0.107477106
378000,0.078024
379000,0.193007842
380000,0.064539067
381000,0.134341419
382000,0.096762314
383000,0.135360241
384000,0.2064358
385000,0.266986698
386000,0.23924458
387000,0.456059515
388000,0.604157686
389000,0.137239516
390000,0.090541735
391000,0.11615479
392000,0.132271975
393000,0.112084597
394000,0.112311646
395000,0.272937596
396000,0.129914358
397000,0.329700142
398000,0.143347323
399000,0.103161201
400000,0.17067191
401000,0.107450403
402000,0.170631617
403000,0.101197399
404000,0.192913115
405000,0.389797211
406000,0.137726948
407000,0.19432877
408000,0.160737664
409000,0.358225226
410000,0.28121686
411000,0.171132088
412000,0.354593873
413000,0.214264035
414000,0.148887008
415000,0.621051371
416000,0.110371605
417000,0.27343753
418000,0.238627151
419000,0.098588742
420000,0.23852621
421000,0.161816329
422000,0.173871726
423000,0.142281741
424000,0.157208428
425000,0.271767318
426000,0.117142916
427000,0.20322457
428000,0.110320136
429000,0.839637876
430000,0.244318306
431000,0.175385162
432000,0.213119984
433000,0.116703674
434000,0.169248074
435000,0.148347259
436000,0.176020294
437000,0.28800723
438000,0.147866845
439000,0.116740644
440000,0.135605186
441000,0.316055477
442000,0.287061125
443000,0.212514609
444000,0.155449137
445000,0.212890536
446000,0.136176795
447000,0.225782603
448000,0.273667872
449000,0.243840128
450000,0.29276216
451000,0.232997894
452000,0.546390414
453000,0.375309497
454000,0.179383501
455000,0.38540259
456000,0.432110906
457000,0.317649007
458000,0.268670321
459000,0.510677755
460000,0.334212482
461000,0.324934155
462000,0.271941066
463000,0.399677187
464000,0.153036535
465000,0.193320274
466000,0.175884455
467000,0.792170882
468000,0.207682446
469000,0.342077643
470000,0.305553645
471000,0.236424774
472000,0.275326908
473000,0.202265114
474000,0.166939348
475000,0.300434828
476000,0.323563516
477000,0.586992264
478000,0.275081873
479000,0.286179841
480000,0.390362173
481000,0.159401834
482000,0.230044514
483000,0.387239754
484000,0.208460838
485000,0.354067862
486000,0.444552332
487000,0.343038082
488000,0.242560893
489000,0.274708629
490000,1.014489651
491000,0.354525685
492000,0.375441432
493000,0.632194996
494000,0.36104542
495000,0.635244846
496000,0.422572434
497000,0.278638095
498000,0.277576774
499000,0.210645273
500000,0.173272401
501000,0.249386311
502000,0.655777574
503000,0.762473226
504000,0.466344208
505000,0.506326914
506000,0.519906402
507000,0.38821274
508000,0.153267622
509000,0.172316834
510000,0.358772814
511000,0.61451745
512000,0.266790062
513000,0.96035701
514000,0.318882942
515000,0.274023354
516000,1.011824369
517000,0.290851265
518000,0.387676179
519000,0.345756948
520000,0.473725915
521000,0.371990234
522000,0.587639332
523000,0.569852412
524000,0.251100361
525000,2.991669416
526000,0.465765834
527000,0.929154336
528000,0.51142329
529000,0.866953433
530000,0.409364641
531000,0.78299433
532000,0.357656658
533000,0.322299182
534000,0.664079964
535000,0.632636011
536000,0.967874885
537000,0.697144449
538000,0.382655978
539000,0.841975987
540000,0.396904826
541000,0.335625619
542000,0.41369608
543000,0.70167321
544000,0.37080428
545000,0.990888596
546000,0.603617966
547000,1.67369628
548000,0.418344468
549000,0.812626123
550000,0.3468467
551000,0.776726246
552000,0.919232547
553000,0.472871661
554000,0.461497426
555000,0.417775691
556000,1.420225143
557000,0.441952437
558000,0.743197203
559000,0.280146629
560000,0.4906497
561000,0.710671186
562000,0.872228861
563000,0.791123629
564000,0.441127956
565000,0.580019712
566000,4.075341225
567000,0.526714563
568000,3.56379199
569000,0.549548984
570000,0.827912688
571000,0.447434127
572000,2.499847651
573000,0.901776791
574000,0.498874485
575000,1.233319521
576000,0.959234357
577000,0.555878341
578000,0.405152917
579000,1.071276307
580000,1.551116109
581000,0.896945238
582000,1.266666651
583000,0.524118066
584000,0.638947487
585000,0.380736381
586000,0.931766152
587000,0.377347976
588000,0.54204154
589000,1.205294251
590000,0.628328502
591000,0.7033512
592000,0.828113735
593000,1.043788552
594000,0.643950582
595000,0.95372057
596000,0.897320867
597000,0.559354961
598000,1.234546781
599000,0.788739443
600000,0.518820286
601000,1.309973478
602000,1.605924845
603000,1.196750402
604000,1.821552753
605000,1.778356314
606000,7.921332359
607000,0.470020384
608000,0.461889744
609000,0.519067764
610000,0.870666444
611000,1.4435184
612000,0.699319601
613000,1.103541374
614000,0.799470425
615000,1.395127773
616000,0.803874969
617000,1.030738831
618000,0.685369611
619000,0.862508774
620000,0.527902663
621000,0.626988649
622000,3.373973846
623000,2.849693298
624000,13.66218758
625000,0.939395905
626000,0.979955316
627000,0.708312631
628000,0.580391049
629000,0.927213907
630000,0.776441932
631000,1.523701429
632000,0.686117947
633000,0.703823328
634000,0.61194694
635000,5.527393818
636000,1.653390765
637000,2.091750145
638000,0.638979733
639000,0.70534873
640000,1.034297109
641000,2.819246531
642000,1.856474519
643000,2.295956135
644000,0.73175329
645000,0.393622935
646000,0.532678366
647000,0.799156189
648000,0.846212506
649000,0.77595216
650000,1.287430525
651000,2.390173912
652000,0.96421808
653000,0.778504729
654000,1.764369011
655000,0.916773081
656000,0.925520182
657000,2.368439674
658000,0.592340946
659000,3.413321972
660000,1.106193423
661000,2.67873764
662000,3.009014606
663000,1.98503232
664000,1.049978495
665000,1.617347956
666000,1.569167495
667000,1.060278654
668000,1.116256714
669000,1.069143295
670000,0.624544621
671000,1.653965473
672000,7.500716209
673000,2.288136721
674000,1.237223268
675000,2.487756252
676000,2.511223316
677000,3.063139439
678000,1.615701675
679000,0.915661812
680000,4.614418983
681000,1.795856476
682000,0.783948898
683000,0.932665169
684000,6.2358675
685000,6.711417198
686000,5.229803085
687000,1.044579506
688000,0.675679922
689000,1.914893627
690000,0.554437757
691000,1.299746275
692000,0.869583607
693000,3.430687904
694000,3.098764658
695000,1.050613284
696000,0.606604934
697000,1.471159458
698000,0.50387466
699000,0.860531032
700000,5.320157051
701000,2.792399883
702000,1.351364017
703000,12.00605297
704000,1.716776729
705000,1.324898362
706000,1.545320749
707000,1.260388136
708000,1.747366905
709000,2.854085207
710000,2.398884296
711000,3.688492775
712000,2.066783905
713000,1.669087648
714000,2.76606679
715000,1.073289514
716000,0.54186815
717000,4.774071693
718000,3.089805603
719000,2.711994886
720000,1.71058774
721000,1.802113652
722000,2.14735961
723000,2.484670401
724000,1.970701575
725000,1.921304822
726000,5.52474308
727000,2.238414288
728000,8.479729652
729000,0.859215379
730000,1.036927938
731000,0.59677732
732000,2.463498831
733000,1.049709558
734000,0.635281205
735000,1.477685094
736000,1.749063849
737000,2.150775433
738000,2.019682407
739000,1.604105353
740000,8.359274864
741000,71.69274902
742000,9.350102425
743000,1.097963572
744000,3.196347475
745000,3.022684336
746000,2.373376846
747000,1.00473702
748000,4.856197357
749000,0.983106852
750000,0.974597335
751000,1.831783056
752000,6.21846962
753000,1.462701321
754000,1.675583601
755000,1.047236443
756000,3.500678539
757000,0.841807306
758000,2.662719965
759000,1.334666729
760000,4.167061806
761000,1.182182074
762000,1.750224829
763000,1.841009617
764000,4.552780151
765000,1.457507372
766000,2.145341396
767000,1.65193522
768000,1.676139832
769000,2.719935894
770000,1.630920529
771000,6.100874901
772000,1.172732234
773000,11.64291763
774000,9.54288578
775000,4.449603558
776000,1.060870886
777000,2.671829462
778000,2.434531212
779000,1.409294724
780000,2.815970898
781000,3.42218256
782000,2.833413124
783000,1.549692512
784000,2.849227905
785000,5.993755341
786000,1.530152082
787000,3.944983959
788000,1.989527822
789000,1.710585713
790000,1.455636978
791000,1.40294838
792000,2.430784702
793000,2.860511541
794000,3.728839874
795000,1.79707551
796000,3.005874634
797000,2.025617361
798000,2.087247849
799000,4.421918869
800000,11.08758926
801000,5.048528671
802000,3.451650858
803000,2.368976355
804000,1.994000077
805000,1.643469572
806000,11.43437481
807000,1.207077861
808000,27.75331116
809000,2.474636316
810000,3.463196993
811000,2.455393553
812000,3.886184692
813000,4.452920914
814000,51.51800537
815000,2.40123415
816000,2.691654921
817000,1.003330588
818000,10.06084156
819000,4.228592873
820000,15.57263088
821000,22.85772705
822000,14.17434502
823000,2.918393135
824000,17.8568058
825000,2.649015427
826000,1.013994694
827000,1.236647725
828000,21.00913811
829000,2.071075678
830000,11.70354652
831000,3.01948595
832000,4.718702316
833000,2.266740561
834000,2.679544926
835000,8.335084915
836000,1.981239438
837000,1.610217333
838000,4.425610542
839000,4.395237923
840000,3.896483898
841000,3.156859875
842000,3.707149506
843000,19.24310303
844000,8.313847542
845000,9.916152954
846000,2.710301399
847000,11.80609226
848000,13.46247196
849000,1.716763496
850000,6.417939663
851000,6.165855408
852000,3.063976288
853000,1.292591572
854000,5.486226082
855000,1.899045706
856000,7.210637093
857000,8.079815865
858000,10.640872
859000,2.31071043
860000,7.874936104
861000,76.96731567
862000,2.938525677
863000,8.254109383
864000,6.119234085
865000,7.049751282
866000,14.0056591
867000,3.452158689
868000,3.240685701
869000,6.162335396
870000,10.36105347
871000,25.76421547
872000,9.328125
873000,7.93762207
874000,7.995925426
875000,4.746102333
876000,3.909968376
877000,7.824418068
878000,3.048827887
879000,6.84122324
880000,2.673847198
881000,10.46743393
882000,165.5007019
883000,6.127342701
884000,50.69923019
885000,22.34389496
886000,6.801237106
887000,5.685747147
888000,2.52031827
889000,6.752311707
890000,13.43026543
891000,6.539565086
892000,16.4353714
893000,2.944101572
894000,7.67673111
895000,2.291836739
896000,12.9479866
897000,1.383826375
898000,5.504993916
899000,7.878448963
900000,12.25108051
901000,9.803951263
902000,12.36261559
903000,31.34213257
904000,13.15192223
905000,8.467844009
906000,4.129603386
907000,12.5719862
908000,11.59992599
909000,24.46839142
910000,25.74239159
911000,7.461541176
912000,9.584284782
913000,3.147657156
914000,3.109968662
915000,4.327903748
916000,10.72310257
917000,2.925806522
918000,16.14828491
919000,3.128088713
920000,4.760102749
921000,4.826841354
922000,30.30496788
923000,10.51239491
924000,292.6052551
925000,6.96296072
926000,15.07378864
927000,23.57605743
928000,15.0842104
929000,28.25447083
930000,3.694059372
931000,8.926199913
932000,11.77831268
933000,13.35740089
934000,670.2294312
935000,9.27170372
936000,5.115409851
937000,19.02278709
938000,9.701868057
939000,21.15308189
940000,21.52165985
941000,6.900235176
942000,21.37500572
943000,15.12818623
944000,16.7179718
945000,6.221127033
946000,17.78766251
947000,7.595060349
948000,14.5087328
949000,6.814518452
950000,4.636523724
951000,12.55215549
952000,10.7836113
953000,25.18618584
954000,8.165229797
955000,13.22138882
956000,7.912367344
957000,24.49101257
958000,3.958301306
959000,3.38953495
960000,12.05711555
961000,9.548969269
962000,14.7334156
963000,16.55695915
964000,5.782783508
965000,8.969768524
966000,39.64415359
967000,6.401727676
968000,21.19911003
969000,8.570087433
970000,10.88349628
971000,13.54032326
972000,8.905281067
973000,9.046792984
974000,4.384819984
975000,46.33335114
976000,13.56793785
977000,11.1661005
978000,10.24093151
979000,8.574669838
980000,11.35104275
981000,10.36913109
982000,15.52002716
983000,7.906751633
984000,113.0506897
985000,4.559965134
986000,13.85135365
987000,12.68587112
988000,21.05223656
989000,11.71432686
990000,8.816301346
991000,7.78647089
992000,4.182451725
993000,12.64326096
994000,113.3150024
995000,33.49539185
996000,52.32406616
997000,6.756069183
998000,22.6004982
999000,6.515180588
1000000,11.95724932